iso14443a card select failed
#db# 9023 mV       
#db# 9442 mV       
#db# 9281 mV       
#db# 9410 mV       
#db# 9216 mV       
#db# 9023 mV       
#db# 9087 mV       
#db# 9539 mV       
#db# 9603 mV       
#db# 9442 mV       
#db# 9635 mV       
#db# 9732 mV       
#db# 9410 mV       
#db# 9539 mV       
#db# 9571 mV       
#db# 9732 mV       
#db# 9571 mV       
#db# 9345 mV       
#db# 9055 mV       
#db# 9313 mV       
#db# 9410 mV       
#db# 9184 mV       
#db# 9474 mV       
#db# 9603 mV       
#db# 9667 mV       
#db# 9410 mV       
#db# 9474 mV       
#db# 9700 mV       
#db# 9635 mV       
#db# 9667 mV       
#db# 9410 mV       
#db# 9442 mV       
#db# 9571 mV       
#db# 9377 mV       
#db# 9442 mV       
#db# 9410 mV       
#db# 9442 mV       
#db# 9442 mV       
#db# 9216 mV       
#db# cancelled       
#db# Measuring HF antenna, press button to exit       
#db# 1127 mV       
#db# 902 mV       
#db# 934 mV       
#db# 805 mV       
#db# 1063 mV       
#db# 902 mV       
#db# 934 mV       
#db# 966 mV       
#db# 966 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 1127 mV       
#db# 902 mV       
#db# 934 mV       
#db# 1063 mV       
#db# 870 mV       
#db# 999 mV       
#db# 1160 mV       
#db# 870 mV       
#db# 934 mV       
#db# 1031 mV       
#db# 999 mV       
#db# 1160 mV       
#db# 999 mV       
#db# 1031 mV       
#db# 902 mV       
#db# 934 mV       
#db# 837 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 1031 mV       
#db# 1160 mV       
#db# 1095 mV       
#db# 805 mV       
#db# 934 mV       
#db# 837 mV       
#db# 902 mV       
#db# 1063 mV       
#db# 773 mV       
#db# 966 mV       
#db# 1127 mV       
#db# 870 mV       
#db# 902 mV       
#db# 870 mV       
#db# 902 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 805 mV       
#db# 902 mV       
#db# 837 mV       
#db# 1127 mV       
#db# 1095 mV       
#db# 837 mV       
#db# 966 mV       
#db# 1063 mV       
#db# 966 mV       
#db# 902 mV       
#db# 1031 mV       
#db# 805 mV       
#db# 1160 mV       
#db# 1127 mV       
#db# 805 mV       
#db# 870 mV       
#db# 966 mV       
#db# 902 mV       
#db# 837 mV       
#db# 902 mV       
#db# 934 mV       
#db# 1095 mV       
#db# 837 mV       
#db# 966 mV       
#db# 934 mV       
#db# 870 mV       
#db# 966 mV       
#db# 870 mV       
#db# 934 mV       
#db# 805 mV       
#db# 1127 mV       
#db# 1095 mV       
#db# 870 mV       
#db# 870 mV       
#db# 773 mV       
#db# 1031 mV       
#db# 805 mV       
#db# 837 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 1063 mV       
#db# 837 mV       
#db# 902 mV       
#db# 1160 mV       
#db# 1127 mV       
#db# 902 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 1095 mV       
#db# 805 mV       
#db# 966 mV       
#db# 870 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 999 mV       
#db# 805 mV       
#db# 837 mV       
#db# 934 mV       
#db# 999 mV       
#db# 1095 mV       
#db# 1095 mV       
#db# 1127 mV       
#db# 1095 mV       
#db# 1095 mV       
#db# 966 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 837 mV       
#db# 1160 mV       
#db# 966 mV       
#db# 966 mV       
#db# 1127 mV       
#db# 805 mV       
#db# 805 mV       
#db# 1095 mV       
#db# 837 mV       
#db# 870 mV       
#db# 1160 mV       
#db# 934 mV       
#db# 805 mV       
#db# 934 mV       
#db# 999 mV       
#db# 999 mV       
#db# 837 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 966 mV       
#db# 966 mV       
#db# 805 mV       
#db# 837 mV       
#db# 1127 mV       
#db# 999 mV       
#db# 1031 mV       
#db# 837 mV       
#db# 805 mV       
#db# 1127 mV       
#db# 773 mV       
#db# 902 mV       
#db# 773 mV       
#db# 934 mV       
#db# 966 mV       
#db# 805 mV       
#db# 870 mV       
#db# 1031 mV       
#db# 1095 mV       
#db# 1031 mV       
#db# 934 mV       
#db# 870 mV       
#db# 1063 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 1031 mV       
#db# 1160 mV       
#db# 1095 mV       
#db# 1095 mV       
#db# 1063 mV       
#db# 805 mV       
#db# 1127 mV       
#db# 966 mV       
#db# 1127 mV       
#db# 1127 mV       
#db# 870 mV       
#db# 870 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 870 mV       
#db# 1063 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 1063 mV       
#db# 966 mV       
#db# 805 mV       
#db# 934 mV       
#db# 1095 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 870 mV       
#db# 1160 mV       
#db# 966 mV       
#db# 934 mV       
#db# 999 mV       
#db# 1127 mV       
#db# 805 mV       
#db# 870 mV       
#db# 870 mV       
#db# 870 mV       
#db# 1160 mV       
#db# 902 mV       
#db# 999 mV       
#db# 1127 mV       
#db# 999 mV       
#db# 837 mV       
#db# 999 mV       
#db# 1095 mV       
#db# 1063 mV       
#db# 1160 mV       
#db# 902 mV       
#db# 837 mV       
#db# 837 mV       
#db# 1063 mV       
#db# 1160 mV       
#db# 837 mV       
#db# 934 mV       
#db# 870 mV       
#db# 1127 mV       
#db# 837 mV       
#db# 999 mV       
#db# 934 mV       
#db# 902 mV       
#db# 1160 mV       
#db# 1127 mV       
#db# 805 mV       
#db# 934 mV       
#db# 966 mV       
#db# 1160 mV       
#db# 999 mV       
#db# 999 mV       
#db# 837 mV       
#db# 1095 mV       
#db# 1127 mV       
#db# 837 mV       
#db# 805 mV       
#db# 1063 mV       
#db# 999 mV       
#db# 870 mV       
#db# 1095 mV       
#db# 1063 mV       
#db# 1063 mV       
#db# 1095 mV       
#db# 870 mV       
#db# 966 mV       
#db# 966 mV       
#db# 1160 mV       
#db# 837 mV       
#db# 902 mV       
#db# 966 mV       
#db# 1063 mV       
#db# 837 mV       
#db# 837 mV       
#db# 1063 mV       
#db# 999 mV       
#db# 1127 mV       
#db# 837 mV       
#db# 1063 mV       
#db# 1063 mV       
#db# 966 mV       
#db# 902 mV       
#db# 1127 mV       
#db# 773 mV       
#db# 1063 mV       
#db# 966 mV       
#db# 934 mV       
#db# 1031 mV       
#db# 1031 mV       
#db# 870 mV       
#db# 837 mV       
#db# 966 mV       
#db# 902 mV       
#db# 870 mV       
#db# 1031 mV       
#db# 1031 mV       
#db# 773 mV       
#db# 837 mV       
#db# 805 mV       
#db# 1127 mV       
#db# 805 mV       
#db# 805 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 837 mV       
#db# 1063 mV       
#db# 902 mV       
#db# 966 mV       
#db# 1031 mV       
#db# 1031 mV       
#db# 1095 mV       
#db# 870 mV       
#db# 773 mV       
#db# 773 mV       
#db# 870 mV       
#db# 1095 mV       
#db# 870 mV       
#db# 1127 mV       
#db# 1031 mV       
#db# 966 mV       
#db# 805 mV       
#db# 966 mV       
#db# 934 mV       
#db# 1127 mV       
#db# 999 mV       
#db# 1160 mV       
#db# 966 mV       
#db# 1095 mV       
#db# 837 mV       
#db# 1127 mV       
#db# 870 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 966 mV       
#db# 1063 mV       
#db# 1095 mV       
#db# 1095 mV       
#db# 966 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 773 mV       
#db# 1063 mV       
#db# 999 mV       
#db# 1063 mV       
#db# 934 mV       
#db# 1127 mV       
#db# 902 mV       
#db# 1160 mV       
#db# 902 mV       
#db# 966 mV       
#db# 1063 mV       
#db# 999 mV       
#db# 902 mV       
#db# 870 mV       
#db# 1063 mV       
#db# 1031 mV       
#db# 1031 mV       
#db# 902 mV       
#db# 837 mV       
#db# 902 mV       
#db# 934 mV       
#db# 1031 mV       
#db# 1095 mV       
#db# 837 mV       
#db# 966 mV       
#db# 1160 mV       
#db# 805 mV       
#db# 773 mV       
#db# 1160 mV       
#db# 1095 mV       
#db# 1031 mV       
#db# 837 mV       
#db# 1127 mV       
#db# 902 mV       
#db# 1127 mV       
#db# 773 mV       
#db# 902 mV       
#db# 1127 mV       
#db# 934 mV       
#db# 1031 mV       
#db# 966 mV       
#db# 1127 mV       
#db# 1095 mV       
#db# 837 mV       
#db# 999 mV       
#db# 1095 mV       
#db# 1063 mV       
#db# 837 mV       
#db# 773 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 999 mV       
#db# 1063 mV       
#db# 999 mV       
#db# 934 mV       
#db# 1160 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 1063 mV       
#db# 934 mV       
#db# 805 mV       
#db# 1127 mV       
#db# 902 mV       
#db# 870 mV       
#db# 1095 mV       
#db# 1127 mV       
#db# 1127 mV       
#db# 1031 mV       
#db# 934 mV       
#db# 1160 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 966 mV       
#db# 805 mV       
#db# 1095 mV       
#db# 1031 mV       
#db# 966 mV       
#db# 934 mV       
#db# 1031 mV       
#db# 1160 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 805 mV       
#db# 805 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 1127 mV       
#db# 1063 mV       
#db# 805 mV       
#db# 837 mV       
#db# 870 mV       
#db# 1127 mV       
#db# 1063 mV       
#db# 805 mV       
#db# 999 mV       
#db# 805 mV       
#db# 934 mV       
#db# 1063 mV       
#db# 1160 mV       
#db# 934 mV       
#db# 773 mV       
#db# 999 mV       
#db# 1031 mV       
#db# 870 mV       
#db# 837 mV       
#db# 1127 mV       
#db# 934 mV       
#db# 966 mV       
#db# 837 mV       
#db# 902 mV       
#db# 837 mV       
#db# 1160 mV       
#db# 966 mV       
#db# 966 mV       
#db# 1127 mV       
#db# 870 mV       
#db# 805 mV       
#db# 934 mV       
#db# 870 mV       
#db# 999 mV       
#db# 805 mV       
#db# 870 mV       
#db# 1095 mV       
#db# 1031 mV       
#db# 1031 mV       
#db# 966 mV       
#db# 1160 mV       
#db# 1127 mV       
#db# 999 mV       
#db# 773 mV       
#db# 837 mV       
#db# 1063 mV       
#db# 1063 mV       
#db# 1063 mV       
#db# 1063 mV       
#db# 902 mV       
#db# 870 mV       
#db# 1031 mV       
#db# 902 mV       
#db# 1031 mV       
#db# 934 mV       
#db# 1063 mV       
#db# 1095 mV       
#db# 805 mV       
#db# 1095 mV       
#db# 902 mV       
#db# 1095 mV       
#db# 999 mV       
#db# 1031 mV       
#db# 1127 mV       
#db# 870 mV       
#db# 805 mV       
#db# 1095 mV       
#db# 805 mV       
#db# 870 mV       
#db# 1031 mV       
#db# 805 mV       
#db# 1095 mV       
#db# 1031 mV       
#db# 805 mV       
#db# 773 mV       
#db# 1095 mV       
#db# 1063 mV       
#db# 999 mV       
#db# 870 mV       
#db# 1031 mV       
#db# 934 mV       
#db# 902 mV       
#db# 1031 mV       
#db# 966 mV       
#db# 837 mV       
#db# 870 mV       
#db# 902 mV       
#db# 1127 mV       
#db# 966 mV       
#db# 1192 mV       
#db# 1353 mV       
#db# 1256 mV       
#db# 1417 mV       
#db# 1450 mV       
#db# 1321 mV       
#db# 1417 mV       
#db# 1482 mV       
#db# 1224 mV       
#db# 1192 mV       
#db# 1321 mV       
#db# 1321 mV       
#db# 1127 mV       
#db# 1417 mV       
#db# 1224 mV       
#db# 1450 mV       
#db# 1127 mV       
#db# 1192 mV       
#db# 1127 mV       
#db# 1482 mV       
#db# 1417 mV       
#db# 1385 mV       
#db# 1256 mV       
#db# 1192 mV       
#db# 1192 mV       
#db# 1192 mV       
#db# 1353 mV       
#db# 1192 mV       
#db# 1224 mV       
#db# 1289 mV       
#db# 1224 mV       
#db# 1192 mV       
#db# 1385 mV       
#db# 1353 mV       
#db# 1256 mV       
#db# 1321 mV       
#db# 1385 mV       
#db# 1417 mV       
#db# 1095 mV       
#db# 1417 mV       
#db# 1385 mV       
#db# 1127 mV       
#db# 1192 mV       
#db# 1353 mV       
#db# 1450 mV       
#db# 1450 mV       
#db# 1224 mV       
#db# 1256 mV       
#db# 1224 mV       
#db# 1127 mV       
#db# 1160 mV       
#db# 1095 mV       
#db# 1256 mV       
#db# 1482 mV       
#db# 1256 mV       
#db# 1417 mV       
#db# 1417 mV       
#db# 1127 mV       
#db# 1160 mV       
#db# 1127 mV       
#db# 1095 mV       
#db# 1192 mV       
#db# 1095 mV       
#db# 1385 mV       
#db# 1160 mV       
#db# 1095 mV       
#db# 1450 mV       
#db# 1450 mV       
#db# 1450 mV       
#db# 1289 mV       
#db# 1353 mV       
#db# 1192 mV       
#db# 1289 mV       
#db# 1127 mV       
#db# 1353 mV       
#db# 1192 mV       
#db# 1160 mV       
#db# 1256 mV       
#db# 1450 mV       
#db# 1385 mV       
#db# 1289 mV       
#db# 1256 mV       
#db# 1417 mV       
#db# 1353 mV       
#db# 1321 mV       
#db# 1417 mV       
#db# 1385 mV       
#db# 1417 mV       
#db# 1256 mV       
#db# 1353 mV       
#db# 1450 mV       
#db# 1289 mV       
#db# 1385 mV       
#db# 1385 mV       
#db# 1192 mV       
#db# 1482 mV       
#db# 1256 mV       
#db# 1192 mV       
#db# 1192 mV       
#db# 1127 mV       
#db# 1450 mV       
#db# 1482 mV       
#db# 1353 mV       
#db# 1127 mV       
#db# 1353 mV       
#db# 1482 mV       
#db# 1127 mV       
#db# 1385 mV       
#db# 1192 mV       
#db# 1224 mV       
#db# 1224 mV       
#db# 1482 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 1321 mV       
#db# 1256 mV       
#db# 1224 mV       
#db# 1256 mV       
#db# 1482 mV       
#db# 1385 mV       
#db# 1353 mV       
#db# 1482 mV       
#db# 1127 mV       
#db# 1256 mV       
#db# 1160 mV       
#db# 1417 mV       
#db# 1224 mV       
#db# 1353 mV       
#db# 1224 mV       
#db# 1321 mV       
#db# 1127 mV       
#db# 1417 mV       
#db# 1192 mV       
#db# 1160 mV       
#db# 1450 mV       
#db# 1482 mV       
#db# 1482 mV       
#db# 1353 mV       
#db# 1160 mV       
#db# 1289 mV       
#db# 1482 mV       
#db# 1321 mV       
#db# 1353 mV       
#db# 1482 mV       
#db# 1321 mV       
#db# 1417 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 1385 mV       
#db# 1160 mV       
#db# 1385 mV       
#db# 1450 mV       
#db# 1417 mV       
#db# 1160 mV       
#db# 1160 mV       
#db# 1353 mV       
#db# 1289 mV       
#db# 1482 mV       
#db# 1160 mV       
#db# 1192 mV       
#db# 1192 mV       
#db# 1289 mV       
#db# 1095 mV       
#db# 1321 mV       
#db# 1224 mV       
#db# 1127 mV       
#db# 1385 mV       
#db# 1160 mV       
#db# 1353 mV       
#db# 1224 mV       
#db# 1385 mV       
#db# 1385 mV       
#db# 1353 mV       
#db# 1482 mV       
#db# 1417 mV       
#db# 1160 mV       
#db# 1224 mV       
#db# 1385 mV       
#db# 1224 mV       
#db# 1192 mV       
#db# 1095 mV       
#db# 1321 mV       
#db# 1450 mV       
#db# 1353 mV       
#db# 1417 mV       
#db# 1321 mV       
#db# 1095 mV       
#db# 1289 mV       
#db# 1450 mV       
#db# 1192 mV       
#db# 1417 mV       
#db# 1417 mV       
#db# 1385 mV       
#db# 1256 mV       
#db# 1353 mV       
#db# 1127 mV       
#db# 1450 mV       
#db# 1289 mV       
#db# 1417 mV       
#db# 1224 mV       
#db# 1450 mV       
#db# 1224 mV       
#db# 1289 mV       
#db# 1321 mV       
#db# 1450 mV       
#db# 1417 mV       
#db# 1095 mV       
#db# 1127 mV       
#db# 1450 mV       
#db# 1417 mV       
#db# 1417 mV       
#db# 1450 mV       
#db# 1160 mV       
#db# 1192 mV       
#db# 1192 mV       
#db# 1256 mV       
#db# 1192 mV       
#db# 1385 mV       
#db# 1417 mV       
#db# 1224 mV       
#db# 1256 mV       
#db# 1095 mV       
#db# 1160 mV       
#db# 1224 mV       
#db# cancelled       
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
iso14443a card select failed
iso14443a card select failed
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
iso14443a card select failed
iso14443a card select failed
iso14443a card select failed
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
iso14443a card select failed
iso14443a card select failed
iso14443a card select failed
iso14443a card select failed
iso14443a card select failed
iso14443a card select failed
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
ATQA : 08 00
 UID : 15 e8 08 a8 
 SAK : 28 [1]
TYPE : JCOP31 or JCOP41 v2.3.1
 ATS : 07 77 f7 a0 02 47 73 62 6b 
       -  TL : length is 7 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 7
       - TA1 : different divisors are NOT supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 47 73 
ATQA : 04 00
 UID : 9e 45 32 27 
 SAK : 08 [2]
TYPE : NXP MIFARE CLASSIC 1k | Plus 2k SL1
proprietary non iso14443a-4 card found, RATS not supported
ATQA : 44 00
 UID : 04 84 fa 1e 53 00 00 
 SAK : 00 [2]
TYPE : NXP MIFARE Ultralight | Ultralight C
proprietary non iso14443a-4 card found, RATS not supported
iso14443a card select failed
iso14443a card select failed
ATQA : 44 00
 UID : 04 84 fa 1e 53 00 00 
 SAK : 00 [2]
TYPE : NXP MIFARE Ultralight | Ultralight C
proprietary non iso14443a-4 card found, RATS not supported
#db# Measuring HF antenna, press button to exit       
#db# 1063 mV       
#db# 966 mV       
#db# 1160 mV       
#db# 1031 mV       
#db# 1031 mV       
#db# 1289 mV       
#db# 999 mV       
#db# 1321 mV       
#db# 1031 mV       
#db# 999 mV       
#db# 999 mV       
#db# 1224 mV       
#db# 966 mV       
#db# 1063 mV       
#db# 1095 mV       
#db# 999 mV       
#db# 999 mV       
#db# 1192 mV       
#db# 1224 mV       
#db# 1224 mV       
#db# 1192 mV       
#db# 1417 mV       
#db# 1450 mV       
